student1013 , student1029 ,   0.8719001536132299
student6255 , student8957 ,   0.8160640180059672
student6255 , student8964 ,   0.810154361000248
student6255 , student9097 ,   0.8194202489654078
student6255 , student9175 ,   0.8023031897745156
student6255 , student9296 ,   0.811020050041397
student6255 , student9352 ,   0.8137684347614836
student6255 , student9458 ,   0.8122876931858207
student6255 , student9473 ,   0.8206282435034864
student6255 , student9524 ,   0.8073413194271555
student6255 , student9538 ,   0.8015199427408658
student6255 , student9805 ,   0.8095674773852587
student6255 , student9821 ,   0.8288397656055498
student6255 , student9864 ,   0.8101134786879245
student6255 , student9945 ,   0.8065412903924947
student6255 , student9972 ,   0.8015199427408658
student6259 , student6462 ,   0.8258942138785735
student6259 , student6992 ,   0.8298260528924162
student6259 , student7697 ,   0.8248847258580722
student6259 , student8118 ,   0.8324668219874776
student6259 , student8139 ,   0.8280108309690914
student6259 , student8518 ,   0.8335176804615879
student6259 , student9821 ,   0.8067261462986552
student6303 , student6419 ,   0.8229106987818737
student6303 , student6550 ,   0.8207884920987477
student6303 , student6594 ,   0.8067101077553647
student6303 , student6634 ,   0.8055645432136922
student6303 , student6656 ,   0.8018497595526101
student6303 , student6790 ,   0.8065316140682223
student6303 , student6877 ,   0.8078815084520341
student6303 , student6913 ,   0.8007573498225717
student6303 , student6960 ,   0.8423931675981171
student6303 , student7123 ,   0.8201610509348369
student6303 , student7180 ,   0.8086621354626526
student6303 , student7193 ,   0.8183313880897385
student6303 , student7249 ,   0.8117975894342584
student6303 , student7298 ,   0.8259958495007554
student6303 , student7774 ,   0.8036889861344759
student6303 , student8029 ,   0.8208255395458087
student6303 , student8085 ,   0.8000350175817732
student6303 , student8100 ,   0.8265078338996443
student6303 , student8192 ,   0.818427439237703
student6303 , student8199 ,   0.8188708063255477
student6303 , student8224 ,   0.8108998294350891
student6303 , student8329 ,   0.8205304451537307
student6303 , student8337 ,   0.818427439237703
student6303 , student8367 ,   0.825551095985137
student6303 , student8520 ,   0.8214742752732138
student6303 , student8532 ,   0.8136410707382509
student6303 , student8540 ,   0.8008233429417586
student6303 , student8560 ,   0.8000350175817732
student6303 , student8576 ,   0.8046919025535427
student6303 , student8923 ,   0.8030290092215127
student6303 , student8964 ,   0.8307189054183126
student6303 , student9163 ,   0.8183313880897385
student6303 , student9385 ,   0.8092714215037553
student6303 , student9391 ,   0.8062906299350628
student6303 , student9458 ,   0.8004196901416732
student6303 , student9524 ,   0.8325338067616037
student6303 , student9923 ,   0.817499189929031
student6303 , student9945 ,   0.8077598507010316
student6357 , student6410 ,   0.8106301946360284
student6357 , student6545 ,   0.8277434552251279
student6357 , student6550 ,   0.8165680118904726
student6357 , student6824 ,   0.807734741885654
student6357 , student7119 ,   0.8049686418422777
student6357 , student7193 ,   0.8001439380088363
student6357 , student7255 ,   0.8067641138889974
student6357 , student7298 ,   0.803924384960445
student6357 , student7597 ,   0.8083961292790734
student6357 , student7799 ,   0.8025729879324716
student6357 , student7802 ,   0.8044654032506957
student6357 , student8199 ,   0.8074157360732956
student6357 , student8224 ,   0.8070639578471295
student6357 , student8497 ,   0.8014666585046464
student6357 , student8561 ,   0.8067641138889974
student6357 , student8886 ,   0.8046188983902416
student6357 , student9163 ,   0.8001439380088363
student6357 , student9601 ,   0.8048722835640405
student6357 , student9676 ,   0.8067641138889974
student6357 , student9949 ,   0.8106301946360284
student6364 , student6497 ,   0.8142806400589149
student6364 , student6516 ,   0.8021928220051799
student6364 , student6534 ,   0.8043493987472208
student6364 , student6545 ,   0.8057524182726612
student6364 , student6547 ,   0.8019595627700302
student6364 , student6571 ,   0.8335955534873475
student6364 , student6594 ,   0.811293690966114
student6364 , student6617 ,   0.8081323800344555
student6364 , student6631 ,   0.8111725261109729
student6364 , student6656 ,   0.8000650849243846
student6364 , student6706 ,   0.8133032822349571
student6364 , student6728 ,   0.8205848639801381
student6364 , student6824 ,   0.8071881745730315
student6364 , student6882 ,   0.8115167591845975
student6364 , student7001 ,   0.8248739549879143
student6364 , student7013 ,   0.8098939599411504
student6364 , student7255 ,   0.8041851699590921
student6364 , student7671 ,   0.8029620113865462
student6364 , student7704 ,   0.8081323800344555
student6364 , student7713 ,   0.8023359691923684
student6364 , student7888 ,   0.8081323800344555
student6364 , student7980 ,   0.8072157085060653
student6364 , student8067 ,   0.8213301658305792
student6364 , student8199 ,   0.805123358756095
student6364 , student8317 ,   0.8019595627700302
student6364 , student8561 ,   0.8041851699590921
student6364 , student8580 ,   0.8025726732046123
student6364 , student8670 ,   0.8194062100805536
student6364 , student8747 ,   0.8024487581030961
student6364 , student8780 ,   0.8024493791607186
student6364 , student8794 ,   0.8185605294650506
student6364 , student8957 ,   0.8325874873129563
student6364 , student9141 ,   0.8025726732046123
student6364 , student9315 ,   0.8172047870611053
student6364 , student9476 ,   0.814930795819073
student6364 , student9624 ,   0.8040703616048686
student6364 , student9676 ,   0.8041851699590921
student6364 , student9805 ,   0.8023912618581451
student6364 , student9946 ,   0.8043164634877615
student6364 , student9998 ,   0.8333748837510233
student6403 , student6410 ,   0.8141815705904886
student6403 , student6484 ,   0.8625859806233656
student6403 , student6516 ,   0.8506325380190122
student6403 , student6547 ,   0.842741563067075
student6403 , student6594 ,   0.8078316782483225
student6403 , student6613 ,   0.867784710681856
student6403 , student6634 ,   0.8334903069723895
student6403 , student6705 ,   0.816062821849944
student6403 , student6706 ,   0.8084709123664884
student6403 , student6743 ,   0.8024956024315008
student6403 , student6787 ,   0.8242863730570316
student6403 , student6790 ,   0.8045603207376941
student6403 , student6854 ,   0.8569811705928645
student6403 , student6874 ,   0.848779707038415
student6403 , student6913 ,   0.8085968512958951
student6403 , student7001 ,   0.8031067395777929
student6403 , student7085 ,   0.8141815705904886
student6403 , student7090 ,   0.8434289608043954
student6403 , student7119 ,   0.8095648230480673
student6403 , student7123 ,   0.8076650135013693
student6403 , student7165 ,   0.8171770779873787
student6403 , student7180 ,   0.8027108427223558
student6403 , student7193 ,   0.8075374324935306
student6403 , student7232 ,   0.8392655786748329
student6403 , student7249 ,   0.8188993843838652
student6403 , student7341 ,   0.8313694413023434
student6403 , student7443 ,   0.8007005267870532
student6403 , student7485 ,   0.8403538016703869
student6403 , student7507 ,   0.8259946037296042
student6403 , student7540 ,   0.8044630171958144
student6403 , student7616 ,   0.8207956277886619
student6403 , student7671 ,   0.8035751462260422
student6403 , student7774 ,   0.8529269588156286
student6403 , student7799 ,   0.8141815705904886
student6403 , student7802 ,   0.8022124126814959
student6403 , student7891 ,   0.8021712219644486
student6403 , student7911 ,   0.8316392463896883
student6403 , student7956 ,   0.8434289608043954
student6403 , student7980 ,   0.8219987206109223
student6403 , student8004 ,   0.8263569349071547
student6403 , student8006 ,   0.8215739655282136
student6403 , student8029 ,   0.813060829014643
student6403 , student8069 ,   0.834277899462673
student6403 , student8085 ,   0.835641333293103
student6403 , student8089 ,   0.810702605442694
student6403 , student8100 ,   0.8127827159095627
student6403 , student8133 ,   0.8117791135533213
student6403 , student8199 ,   0.8010933078463955
student6403 , student8264 ,   0.8550618584107872
student6403 , student8317 ,   0.842741563067075
student6403 , student8367 ,   0.8169414749855806
student6403 , student8393 ,   0.8663673988780635
student6403 , student8430 ,   0.863237291127424
student6403 , student8480 ,   0.8129099187594284
student6403 , student8497 ,   0.8147574322285994
student6403 , student8532 ,   0.8231051120001284
student6403 , student8552 ,   0.8311176914435167
student6403 , student8560 ,   0.835641333293103
student6403 , student8599 ,   0.8139606715345807
student6403 , student8626 ,   0.8137226424348105
student6403 , student8631 ,   0.8469504020742483
student6403 , student8665 ,   0.8036783435141532
student6403 , student8747 ,   0.8227539864154632
student6403 , student8753 ,   0.8165946395119662
student6403 , student8774 ,   0.8816298763920563
student6403 , student8780 ,   0.8289511815867441
student6403 , student8863 ,   0.8705948082145286
student6403 , student8864 ,   0.8035341818081705
student6403 , student8886 ,   0.8053698885730224
student6403 , student8964 ,   0.8267505291553303
student6403 , student8993 ,   0.8057618829741431
student6403 , student9097 ,   0.8686525185902914
student6403 , student9160 ,   0.8007005267870532
student6403 , student9163 ,   0.8075374324935306
student6403 , student9175 ,   0.8638569817814189
student6403 , student9207 ,   0.8464757327308432
student6403 , student9296 ,   0.8259281107271561
student6403 , student9318 ,   0.8036783435141532
student6403 , student9340 ,   0.8096071015979635
student6403 , student9352 ,   0.8514162802282308
student6403 , student9385 ,   0.8239472616485686
student6403 , student9458 ,   0.8154195585545642
student6403 , student9473 ,   0.8233230374320354
student6403 , student9601 ,   0.8024030352816957
student6403 , student9624 ,   0.8032228282237994
student6403 , student9673 ,   0.8240793643391564
student6403 , student9821 ,   0.8131104127952423
student6403 , student9864 ,   0.848779707038415
student6403 , student9949 ,   0.8141815705904886
student6410 , student6419 ,   0.8384311530071156
student6410 , student6497 ,   0.8137689923912178
student6410 , student6516 ,   0.847055368618338
student6410 , student6545 ,   0.8281026432627724
student6410 , student6550 ,   0.8486869415504025
student6410 , student6571 ,   0.8452039268007049
student6410 , student6594 ,   0.8309891340296822
student6410 , student6613 ,   0.8071932048082306
student6410 , student6631 ,   0.8204787975695913
student6410 , student6634 ,   0.8428205191971175
student6410 , student6656 ,   0.8536142125363014
student6410 , student6705 ,   0.8859863947308253
student6410 , student6743 ,   0.8734605776371794
student6410 , student6790 ,   0.8590461461514436
student6410 , student6824 ,   0.873290406628755
student6410 , student6854 ,   0.8130339202111361
student6410 , student6960 ,   0.8335311476802274
student6410 , student6999 ,   0.8494483997879514
student6410 , student7013 ,   0.840088068019776
student6410 , student7085 ,   0.8830838945176867
student6410 , student7119 ,   0.8729481101375699
student6410 , student7123 ,   0.8285371583324906
student6410 , student7255 ,   0.8732379750946785
student6410 , student7258 ,   0.8630540116511568
student6410 , student7293 ,   0.8284497930451792
student6410 , student7298 ,   0.8454474852954909
student6410 , student7341 ,   0.8621281706901868
student6410 , student7443 ,   0.8735467471971126
student6410 , student7485 ,   0.812618184698811
student6410 , student7540 ,   0.8791703354942147
student6410 , student7671 ,   0.806548535549694
student6410 , student7713 ,   0.8724297310425624
student6410 , student7774 ,   0.8056731109680887
student6410 , student7799 ,   0.8873771779120915
student6410 , student7802 ,   0.8773518677188483
student6410 , student7891 ,   0.8718259077836995
student6410 , student7985 ,   0.8606716989051727
student6410 , student8029 ,   0.8434364994380544
student6410 , student8043 ,   0.8452642405737435
student6410 , student8067 ,   0.8531172671796866
student6410 , student8069 ,   0.8206242979222134
student6410 , student8100 ,   0.8381463943119336
student6410 , student8133 ,   0.8364491140975074
student6410 , student8152 ,   0.8609931865678869
student6410 , student8157 ,   0.8347626234148885
student6410 , student8187 ,   0.8550145812552358
student6410 , student8192 ,   0.8471086170124962
student6410 , student8199 ,   0.8468262288861315
student6410 , student8264 ,   0.8102339538230869
student6410 , student8329 ,   0.8557381226056401
student6410 , student8337 ,   0.8471086170124962
student6410 , student8393 ,   0.800673057560761
student6410 , student8480 ,   0.8524120813349783
student6410 , student8497 ,   0.8856395933363173
student6410 , student8520 ,   0.8485574775969076
student6410 , student8561 ,   0.8732379750946785
student6410 , student8576 ,   0.8617125853845058
student6410 , student8580 ,   0.8676143867975763
student6410 , student8626 ,   0.8744082594624936
student6410 , student8631 ,   0.8051736446068876
student6410 , student8665 ,   0.8725806674413514
student6410 , student8670 ,   0.8494443890731638
student6410 , student8747 ,   0.8718554745292105
student6410 , student8774 ,   0.8120170704902164
student6410 , student8780 ,   0.8468431824385518
student6410 , student8794 ,   0.8367996286507439
student6410 , student8863 ,   0.8141555687737844
student6410 , student8864 ,   0.834651526514948
student6410 , student8886 ,   0.8782128318907723
student6410 , student8993 ,   0.8031911123315115
student6410 , student9097 ,   0.811452915744176
student6410 , student9113 ,   0.8450430889227237
student6410 , student9141 ,   0.8674329807234762
student6410 , student9160 ,   0.8735467471971126
student6410 , student9175 ,   0.8005211402846334
student6410 , student9296 ,   0.8471964405241237
student6410 , student9315 ,   0.8149711395050955
student6410 , student9318 ,   0.8725806674413514
student6410 , student9352 ,   0.8513858640635455
student6410 , student9358 ,   0.8630446182763599
student6410 , student9385 ,   0.8452155914455362
student6410 , student9458 ,   0.8343700849156764
student6410 , student9589 ,   0.8450353715984416
student6410 , student9601 ,   0.8732851963894135
student6410 , student9624 ,   0.8721251521509976
student6410 , student9673 ,   0.8002135143651591
student6410 , student9676 ,   0.8732379750946785
student6410 , student9923 ,   0.8480832697239071
student6410 , student9931 ,   0.8630540116511568
student6410 , student9945 ,   0.8085374388049662
student6410 , student9946 ,   0.8592000660921737
student6410 , student9949 ,   0.8888888888888888
student6410 , student9998 ,   0.8439941961599676
student6419 , student6516 ,   0.824436484124785
student6419 , student6550 ,   0.8455075376126185
student6419 , student6571 ,   0.8200200099169817
student6419 , student6594 ,   0.8216253115276906
student6419 , student6634 ,   0.8383510539081978
student6419 , student6656 ,   0.8469483318244121
student6419 , student6705 ,   0.8407324111792912
student6419 , student6743 ,   0.8465215794872819
student6419 , student6790 ,   0.8490248166313468
student6419 , student6824 ,   0.8436125381858952
student6419 , student6877 ,   0.8145982545136877
student6419 , student6960 ,   0.8629055339236592
student6419 , student6999 ,   0.8666922039026942
student6419 , student7013 ,   0.8339908715476405
student6419 , student7085 ,   0.8435018190171811
student6419 , student7119 ,   0.8537864333337419
student6419 , student7123 ,   0.8576650628080459
student6419 , student7180 ,   0.8060287881377175
student6419 , student7255 ,   0.8457476392570057
student6419 , student7298 ,   0.8487293949125515
student6419 , student7341 ,   0.8315191238787576
student6419 , student7443 ,   0.8553427586875837
student6419 , student7540 ,   0.849436520575245
student6419 , student7713 ,   0.8444635728122242
student6419 , student7799 ,   0.8403998990445617
student6419 , student7802 ,   0.8483502385114693
student6419 , student7891 ,   0.8118721804906921
student6419 , student8029 ,   0.846339010778809
student6419 , student8067 ,   0.8264860644492926
student6419 , student8085 ,   0.8062099919912354
student6419 , student8100 ,   0.8393069490935217
student6419 , student8133 ,   0.8093550875727852
student6419 , student8152 ,   0.845692572358502
student6419 , student8187 ,   0.8531872293814335
student6419 , student8192 ,   0.8764697652146489
student6419 , student8199 ,   0.8464417809374312
student6419 , student8329 ,   0.84921770183615
student6419 , student8337 ,   0.8773310883716712
student6419 , student8480 ,   0.8393112330627689
student6419 , student8497 ,   0.8404093248953635
student6419 , student8520 ,   0.8730842491196313
student6419 , student8532 ,   0.8072195767740254
student6419 , student8560 ,   0.8062099919912354
student6419 , student8561 ,   0.8457476392570057
student6419 , student8576 ,   0.8619086786719563
student6419 , student8580 ,   0.8516538773693445
student6419 , student8626 ,   0.8352413953446857
student6419 , student8665 ,   0.8542173870363491
student6419 , student8747 ,   0.8363177792662491
student6419 , student8864 ,   0.8166973918291334
student6419 , student8886 ,   0.8363957992819853
student6419 , student8957 ,   0.8093551308332354
student6419 , student8964 ,   0.8333948915318925
student6419 , student9113 ,   0.845377015773161
student6419 , student9141 ,   0.8508183052670713
student6419 , student9160 ,   0.8553427586875837
student6419 , student9318 ,   0.8542173870363491
student6419 , student9352 ,   0.8253446127147157
student6419 , student9358 ,   0.8468494194309095
student6419 , student9385 ,   0.8368492121614813
student6419 , student9458 ,   0.8405790699146926
student6419 , student9524 ,   0.8422383141233494
student6419 , student9601 ,   0.8017188640489675
student6419 , student9624 ,   0.8089180989577583
student6419 , student9676 ,   0.8457476392570057
student6419 , student9805 ,   0.8011173847096791
student6419 , student9923 ,   0.8773310883716712
student6419 , student9945 ,   0.8234568580043276
student6419 , student9946 ,   0.8576092471384222
student6419 , student9949 ,   0.8384311530071156
student6462 , student6484 ,   0.8059461449216347
student6462 , student6992 ,   0.8070994153161813
student6462 , student7232 ,   0.8108812232457455
student6462 , student7616 ,   0.8056337830098431
student6462 , student7697 ,   0.8342534691260172
student6462 , student7774 ,   0.8012808560433551
student6462 , student8085 ,   0.8180161465452632
student6462 , student8118 ,   0.8381449693725223
student6462 , student8139 ,   0.84032485086439
student6462 , student8363 ,   0.8039391781648578
student6462 , student8393 ,   0.8073330746389636
student6462 , student8430 ,   0.8078403992821737
student6462 , student8518 ,   0.8430756922442835
student6462 , student8532 ,   0.8075874058368765
student6462 , student8560 ,   0.8180161465452632
student6462 , student8599 ,   0.8083590717116369
student6462 , student9473 ,   0.8164736645123027
student6462 , student9821 ,   0.8072037218001406
student6484 , student6516 ,   0.8340355316177415
student6484 , student6547 ,   0.8333131812508474
student6484 , student6594 ,   0.8102516388881517
student6484 , student6613 ,   0.863141663180174
student6484 , student6617 ,   0.8036478390119853
student6484 , student6634 ,   0.844610039368426
student6484 , student6656 ,   0.8022778596160642
student6484 , student6706 ,   0.8113080149022185
student6484 , student6787 ,   0.8202774659567086
student6484 , student6790 ,   0.8100170971204838
student6484 , student6854 ,   0.847654188102733
student6484 , student6874 ,   0.8461354651455214
student6484 , student6913 ,   0.8116948843554214
student6484 , student7001 ,   0.8088165605661798
student6484 , student7090 ,   0.8423182418620985
student6484 , student7123 ,   0.8135376258238218
student6484 , student7165 ,   0.804130995715106
student6484 , student7180 ,   0.8165466920391746
student6484 , student7193 ,   0.8133130902164216
student6484 , student7232 ,   0.8568459600858067
student6484 , student7249 ,   0.8166926753028572
student6484 , student7298 ,   0.8007893229981787
student6484 , student7341 ,   0.8101789765349168
student6484 , student7443 ,   0.808880835487729
student6484 , student7485 ,   0.8242979401476792
student6484 , student7507 ,   0.8361581605347963
student6484 , student7540 ,   0.8039568596416049
student6484 , student7616 ,   0.8244333034523148
student6484 , student7704 ,   0.8036478390119853
student6484 , student7774 ,   0.8551206939041969
student6484 , student7802 ,   0.8009234668683356
student6484 , student7888 ,   0.8036478390119853
student6484 , student7911 ,   0.8155670250258729
student6484 , student7956 ,   0.8423182418620985
student6484 , student7980 ,   0.834017834967727
student6484 , student8004 ,   0.8131995554447743
student6484 , student8006 ,   0.8153035058390736
student6484 , student8029 ,   0.8232827511930076
student6484 , student8069 ,   0.8274396268211769
student6484 , student8085 ,   0.8449638373758519
student6484 , student8089 ,   0.8172734696355696
student6484 , student8100 ,   0.8237781704335974
student6484 , student8118 ,   0.8124363080218987
student6484 , student8133 ,   0.809837530761321
student6484 , student8139 ,   0.8002171344250999
student6484 , student8199 ,   0.8036981195734259
student6484 , student8264 ,   0.8463536769450375
student6484 , student8317 ,   0.8333131812508474
student6484 , student8363 ,   0.8123864924834098
student6484 , student8367 ,   0.8179956127773871
student6484 , student8393 ,   0.8741760758890046
student6484 , student8430 ,   0.8683578321891344
student6484 , student8480 ,   0.8179586264822218
student6484 , student8518 ,   0.8132691620252402
student6484 , student8532 ,   0.8319432286936561
student6484 , student8552 ,   0.8269734063840538
student6484 , student8560 ,   0.8449638373758519
student6484 , student8580 ,   0.8036701097424666
student6484 , student8599 ,   0.8271943575370382
student6484 , student8631 ,   0.8282579617328586
student6484 , student8665 ,   0.8025069513083418
student6484 , student8747 ,   0.8064655811719109
student6484 , student8753 ,   0.8327733481502729
student6484 , student8774 ,   0.8687375300421328
student6484 , student8780 ,   0.8326280718719229
student6484 , student8863 ,   0.8607883459736857
student6484 , student8957 ,   0.8002542121894805
student6484 , student8964 ,   0.8310098669338095
student6484 , student9097 ,   0.8728006039297621
student6484 , student9160 ,   0.808880835487729
student6484 , student9163 ,   0.8133130902164216
student6484 , student9175 ,   0.8669175687806365
student6484 , student9207 ,   0.8349726504106835
student6484 , student9296 ,   0.8229121240291837
student6484 , student9318 ,   0.8025069513083418
student6484 , student9352 ,   0.8352237935494351
student6484 , student9385 ,   0.8377114940051238
student6484 , student9451 ,   0.8011566039160165
student6484 , student9458 ,   0.8204995873646892
student6484 , student9473 ,   0.8321633946468298
student6484 , student9524 ,   0.8070643853773474
student6484 , student9673 ,   0.8145325760875061
student6484 , student9821 ,   0.8241292688085516
student6484 , student9864 ,   0.8461354651455214
student6484 , student9946 ,   0.8055416697195503
student6497 , student6545 ,   0.8035422416668769
student6497 , student6571 ,   0.8538965766358279
student6497 , student6594 ,   0.8120319105621078
student6497 , student6631 ,   0.8025725702608462
student6497 , student6656 ,   0.8113002752761507
student6497 , student6705 ,   0.8137689923912178
student6497 , student6720 ,   0.8134227163534872
student6497 , student6728 ,   0.8175907491274129
student6497 , student6743 ,   0.8119272828596311
student6497 , student6790 ,   0.8081579781467517
student6497 , student6824 ,   0.8169647326790397
student6497 , student6999 ,   0.8027073869734636
student6497 , student7001 ,   0.8116484773776572
student6497 , student7013 ,   0.8345503942517821
student6497 , student7085 ,   0.8149295988965967
student6497 , student7119 ,   0.803354220793722
student6497 , student7255 ,   0.8183951400167984
student6497 , student7293 ,   0.8095112045373203
student6497 , student7341 ,   0.800734874233451
student6497 , student7443 ,   0.8153922021086931
student6497 , student7540 ,   0.8142315956033143
student6497 , student7673 ,   0.8075214365569826
student6497 , student7713 ,   0.8231869759352818
student6497 , student7799 ,   0.8149295988965967
student6497 , student7802 ,   0.8152880909511582
student6497 , student7891 ,   0.8043274438248136
student6497 , student7985 ,   0.8008469439007544
student6497 , student8029 ,   0.8008617096970844
student6497 , student8043 ,   0.8110096834273276
student6497 , student8067 ,   0.8387245519171036
student6497 , student8152 ,   0.8160442293776928
student6497 , student8187 ,   0.8054708577596571
student6497 , student8199 ,   0.8024925094328756
student6497 , student8419 ,   0.8075214365569826
student6497 , student8480 ,   0.803170906082444
student6497 , student8497 ,   0.8147187796388551
student6497 , student8561 ,   0.8183951400167984
student6497 , student8580 ,   0.8195557465221772
student6497 , student8626 ,   0.805929823151178
student6497 , student8665 ,   0.8203796109403516
student6497 , student8670 ,   0.8361390454222746
student6497 , student8794 ,   0.8055341417372407
student6497 , student8886 ,   0.8049610682496326
student6497 , student8957 ,   0.8148443366899163
student6497 , student9113 ,   0.8010699989864365
student6497 , student9141 ,   0.8195557465221772
student6497 , student9160 ,   0.8153922021086931
student6497 , student9315 ,   0.8347287631671546
student6497 , student9318 ,   0.8203796109403516
student6497 , student9358 ,   0.8252172122555489
student6497 , student9385 ,   0.8018366041636252
student6497 , student9601 ,   0.804971866792641
student6497 , student9624 ,   0.8125505425121318
student6497 , student9676 ,   0.8183951400167984
student6497 , student9946 ,   0.8128422100183483
student6497 , student9949 ,   0.8137689923912178
student6497 , student9998 ,   0.8458536873690803
student6507 , student7678 ,   0.8251697633810581
student6507 , student8189 ,   0.8194363574513984
student6507 , student8295 ,   0.8339065088975667
student6507 , student8797 ,   0.8077294894096332
student6507 , student8854 ,   0.847541774032045
student6507 , student9071 ,   0.8264108390769885
student6507 , student9095 ,   0.8038845759987382
student6507 , student9388 ,   0.8064072726223501
student6516 , student6534 ,   0.8078582875966469
student6516 , student6545 ,   0.8192930264287621
student6516 , student6547 ,   0.8245366067780597
student6516 , student6550 ,   0.8383795040529427
student6516 , student6571 ,   0.8201784923761691
student6516 , student6594 ,   0.8355786671958974
student6516 , student6613 ,   0.8498663069731529
student6516 , student6617 ,   0.8054902511749656
student6516 , student6631 ,   0.8304548011415327
student6516 , student6634 ,   0.8572774015951908
student6516 , student6656 ,   0.8421838517807032
student6516 , student6705 ,   0.847055368618338
student6516 , student6706 ,   0.819308028549136
student6516 , student6743 ,   0.8412709372142673
student6516 , student6787 ,   0.8065055560027945
student6516 , student6790 ,   0.84907566062135
student6516 , student6824 ,   0.8307821432813535
student6516 , student6854 ,   0.8318049492160906
student6516 , student6874 ,   0.8275593408907297
student6516 , student6913 ,   0.8147191716565026
student6516 , student6960 ,   0.8226198973916926
student6516 , student6999 ,   0.8133215471085518
student6516 , student7001 ,   0.8256629932343874
student6516 , student7013 ,   0.8213848711550643
student6516 , student7085 ,   0.847055368618338
student6516 , student7090 ,   0.8105161341177897
student6516 , student7119 ,   0.8510580312492501
student6516 , student7123 ,   0.8532472636368369
student6516 , student7165 ,   0.8051069574922249
student6516 , student7180 ,   0.8199771034917054
student6516 , student7193 ,   0.8101926762412295
student6516 , student7232 ,   0.8137985349394696
student6516 , student7249 ,   0.8125607879012352
student6516 , student7255 ,   0.8307821432813535
student6516 , student7258 ,   0.823405105216014
student6516 , student7298 ,   0.8349889930108403
student6516 , student7341 ,   0.877027795339624
student6516 , student7443 ,   0.8355051296012612
student6516 , student7485 ,   0.8508975676394303
student6516 , student7507 ,   0.8294860855056838
student6516 , student7540 ,   0.8367145036808897
student6516 , student7597 ,   0.8053521678700255
student6516 , student7616 ,   0.8367039945895308
student6516 , student7671 ,   0.8150003945525816
student6516 , student7704 ,   0.8054902511749656
student6516 , student7713 ,   0.8292509561402852
student6516 , student7774 ,   0.8248195548786877
student6516 , student7799 ,   0.8482647366428915
student6516 , student7802 ,   0.8362971739346057
student6516 , student7888 ,   0.8054902511749656
student6516 , student7891 ,   0.8465131168318736
student6516 , student7911 ,   0.8353133432642132
student6516 , student7956 ,   0.8105161341177897
student6516 , student7980 ,   0.8158829118897989
student6516 , student7985 ,   0.8186476553038661
student6516 , student8004 ,   0.8115546661051236
student6516 , student8029 ,   0.8525433513092779
student6516 , student8043 ,   0.8261723318185089
student6516 , student8067 ,   0.8243453140203305
student6516 , student8069 ,   0.8521615197857338
student6516 , student8085 ,   0.8210926560090862
student6516 , student8100 ,   0.845533171952584
student6516 , student8133 ,   0.854797807084071
student6516 , student8152 ,   0.8343963425939278
student6516 , student8157 ,   0.8070820369118771
student6516 , student8187 ,   0.8250396768409471
student6516 , student8192 ,   0.8275593488072327
student6516 , student8199 ,   0.8400821458190518
student6516 , student8264 ,   0.8404021748101352
student6516 , student8317 ,   0.8245366067780597
student6516 , student8329 ,   0.834934813443378
student6516 , student8337 ,   0.8275593488072327
student6516 , student8367 ,   0.8104201681161561
student6516 , student8393 ,   0.8289564670939163
student6516 , student8430 ,   0.8123539285184392
student6516 , student8480 ,   0.8425448263363102
student6516 , student8497 ,   0.8466849379836462
student6516 , student8520 ,   0.8238900119293407
student6516 , student8552 ,   0.8270104405678033
student6516 , student8560 ,   0.8210926560090862
student6516 , student8561 ,   0.8307821432813535
student6516 , student8576 ,   0.8345838306603545
student6516 , student8580 ,   0.8295727692017248
student6516 , student8626 ,   0.8481711523992406
student6516 , student8631 ,   0.8528100308381522
student6516 , student8665 ,   0.8352739101148721
student6516 , student8670 ,   0.8276856349823438
student6516 , student8747 ,   0.8598333251919771
student6516 , student8753 ,   0.8361757137730695
student6516 , student8774 ,   0.8510495892255593
student6516 , student8780 ,   0.8626006249497402
student6516 , student8794 ,   0.8256143212426681
student6516 , student8863 ,   0.8414716940274553
student6516 , student8864 ,   0.827141306229723
student6516 , student8886 ,   0.8382192582995803
student6516 , student8923 ,   0.8049920395821866
student6516 , student8957 ,   0.8192567759429876
student6516 , student8964 ,   0.847461142409847
student6516 , student8993 ,   0.8210915895583437
student6516 , student9097 ,   0.8539130058632414
student6516 , student9113 ,   0.8148357764293112
student6516 , student9141 ,   0.8307821432813535
student6516 , student9160 ,   0.8355051296012612
student6516 , student9163 ,   0.8101926762412295
student6516 , student9175 ,   0.8288591357482451
student6516 , student9207 ,   0.8096518512786093
student6516 , student9296 ,   0.8626065250661307
student6516 , student9318 ,   0.8352739101148721
student6516 , student9352 ,   0.878627916890771
student6516 , student9358 ,   0.826711168263623
student6516 , student9385 ,   0.8584943307017766
student6516 , student9458 ,   0.8482471063202207
student6516 , student9524 ,   0.8207585758237596
student6516 , student9589 ,   0.8126224757455404
student6516 , student9601 ,   0.8334709182477843
student6516 , student9624 ,   0.8436934040251003
student6516 , student9673 ,   0.8448734848530262
student6516 , student9676 ,   0.8307821432813535
student6516 , student9864 ,   0.8275593408907297
student6516 , student9923 ,   0.8275593488072327
student6516 , student9931 ,   0.823405105216014
student6516 , student9945 ,   0.8064847401731937
student6516 , student9946 ,   0.8378995067131172
student6516 , student9949 ,   0.847055368618338
student6516 , student9998 ,   0.8182938977825899
student6534 , student6571 ,   0.8154059819245139
student6534 , student6617 ,   0.8673280398050944
student6534 , student6634 ,   0.8210602643993763
